,logmove
4775,10.70279493
4776,8.723231275
4777,9.570529135
4778,10.77092412
4779,10.70279493
4780,8.68067166
4781,9.859326657
4782,10.28575227
4783,7.655390645
4784,8.269756948
4785,8.803273983
4786,10.28793329
4787,9.323669057
4788,10.02818
4789,9.538780437
4790,10.22034
4791,11.14081776
4792,8.712759975
4793,9.056722883
4794,10.32430094
4795,10.45230236
4796,7.965545573
4797,8.658692754
4798,10.18474906
4799,8.636219898
4800,8.528330936
4801,10.74918413
4802,10.0804615
4803,10.17990643
4804,9.746131742
4805,9.208739091
4806,9.804329981
4807,10.08847223
4808,10.46333189
4809,10.56411154
4810,10.25920204
4811,9.939626599
4812,10.56576307
4813,10.61408165
4814,9.643680017
4815,10.35328847
4816,9.859326657
4817,8.070906089
4818,7.560080465
4819,10.36747311
4820,9.643680017
4821,9.142489705
4822,9.967025573
4823,8.624791202
4824,10.31161578
4825,10.0505273
4826,9.227787286
4827,11.05152473
4828,8.859363449
4829,10.1326927
4830,9.811372264
4831,10.37548918
4832,9.775654181
4833,10.50627229
4834,10.72414805
4835,9.100525506
4836,10.41655067
4837,7.943072717
4838,7.87245515
4839,8.733594062
4840,11.16557831
4841,8.502688505
4842,10.78956647
4843,9.981928979
4844,9.215128889
4845,8.435549202
4846,8.764053269
4847,8.070906089
4848,10.15533517
4849,10.40110635
4850,7.965545573
4851,10.06424493
4852,8.219326094
4853,9.14931567
4854,8.129174997
4855,8.363575703
4856,8.42156296
4857,9.351839934
4858,9.89222436
4859,8.201934351
4860,8.803273983
4861,8.723231275
4862,9.156095357
4863,11.07361398
4864,8.110126802
4865,8.070906089
4866,8.754002934
4867,9.246479419
4868,7.943072717
4869,8.903815212
4870,8.363575703
4871,8.636219898
4872,10.11988842
4873,8.859363449
4874,10.22034
4875,8.253227646
4876,8.793612072
4877,8.502688505
4878,10.71708089
4879,8.14786713
4880,8.502688505
4881,8.476371197
4882,9.692272572
4883,8.050703382
4884,8.962904128
4885,7.560080465
4886,8.407378325
4887,9.128696383
4888,10.02535114
4889,8.201934351
4890,9.368369236
4891,9.049232212
4892,8.184234774
4893,10.76147098
4894,9.557045785
4895,8.201934351
4896,9.924074186
4897,8.166216269
4898,10.02251426
4899,9.543378146
4900,9.329367078
4901,8.540909718
4902,8.090708716
4903,10.59021417
4904,8.129174997
4905,7.82244473
4906,8.66974259
4907,9.064157862
4908,8.030084094
4909,7.82244473
4910,8.743850562
4911,8.219326094
4912,7.655390645
4913,10.94560003
4914,10.17259824
4915,7.796469243
4916,9.734832187
4917,9.30054664
4918,7.454719949
4919,8.30201781
4920,8.449342525
4921,9.501217335
4922,8.317766167
4923,7.98752448
4924,9.828764006
4925,10.40304998
4926,7.685243608
4927,7.742402022
4928,8.589699882
4929,8.269756948
4930,7.82244473
4931,8.702177866
4932,7.87245515
4933,11.00476296
4934,9.276876896
4935,7.249925537
4936,7.769800996
4937,7.896552702
4938,9.800790154
4939,8.070906089
4940,8.009030685
4941,9.36288977
4942,10.08580911
4943,8.090708716
4944,8.691482577
4945,8.363575703
4946,8.938006577
4947,10.07777694
4948,8.528330936
4949,8.822322178
4950,8.317766167
4951,10.38936453
4952,9.618468598
4953,9.234056899
4954,9.700146629
4955,8.392989588
4956,8.850230966
4957,8.050703382
4958,8.476371197
4959,8.030084094
4960,7.592870288
4961,8.636219898
4962,8.764053269
4963,8.286017468
4964,9.89222436
4965,8.009030685
4966,7.87245515
4967,8.407378325
4968,8.201934351
4969,10.03941607
4970,10.0024275
4971,8.540909718
4972,8.793612072
4973,7.249925537
4974,8.658692754
4975,8.565602331
4976,8.378390789
4977,9.961001459
4978,10.27256526
4979,8.129174997
4980,8.166216269
4981,8.219326094
4982,10.01681624
4983,9.093357017
4984,7.920083199
4985,8.462948177
4986,9.447150114
4987,9.711842668
4988,9.14931567
4989,8.954673629
4990,8.166216269
4991,8.60153434
4992,7.82244473
4993,8.895081532
4994,10.67655436
4995,7.769800996
4996,8.110126802
4997,8.110126802
4998,7.742402022
4999,11.4457595
5000,8.110126802
5001,10.1991378
5002,9.477003077
5003,8.166216269
5004,8.378390789
5005,9.505990614
5006,8.489616424
5007,8.489616424
5008,8.702177866
5009,10.01966931
5010,8.903815212
5011,8.61323038
5012,9.276876896
5013,8.317766167
5014,9.534161491
5015,7.87245515
5016,8.812843434
5017,8.841014311
5018,10.69702291
5019,10.26590597
5020,8.60153434
5021,8.831711918
5022,7.943072717
5023,8.733594062
5024,8.7740036
5025,7.454719949
5026,10.06967973
5027,8.286017468
5028,9.534161491
5029,8.129174997
5030,10.67950421
5031,9.875910785
5032,9.317938383
5033,8.253227646
5034,8.850230966
5035,8.954673629
5036,7.965545573
5037,7.377758908
5038,7.714231145
5039,9.954940834
5040,11.20291598
5041,9.797237753
5042,8.348537825
5043,9.67231183
5044,8.050703382
5045,7.685243608
5046,8.528330936
5047,8.317766167
5048,8.702177866
5049,8.129174997
5050,9.723403491
5051,9.340666634
5052,9.496421163
5053,8.392989588
5054,8.803273983
5055,9.121727714
5056,8.793612072
5057,8.66974259
5058,10.7381343
5059,8.831711918
5060,9.496421163
5061,9.049232212
5062,8.979164649
5063,10.14533509
5064,7.769800996
5065,8.219326094
5066,8.577723691
5067,7.87245515
5068,7.98752448
5069,9.086136769
5070,7.416979621
5071,9.416378455
5072,10.30735138
5073,10.05603695
5074,8.938006577
5075,10.49570882
5076,11.37043982
5077,10.51499074
5078,10.30306872
5079,10.1402973
5080,8.449342525
5081,10.03941607
5082,11.37412306
5083,10.65716523
5084,10.99406767
5085,10.88151288
5086,8.42156296
5087,9.041685006
5088,8.030084094
5089,8.783855897
5090,10.86329744
5091,10.79875892
5092,10.16523624
5093,10.24565781
5094,9.930324207
5095,10.15034763
5096,10.47243113
5097,10.28137589
5098,9.270870872
5099,10.196754
5100,9.635346635
5101,9.252633284
5102,9.442086812
5103,10.49393734
5104,9.258749511
5105,9.529521112
5106,11.30250069
5107,9.182763604
5108,10.75192762
5109,8.921057018
5110,8.407378325
5111,9.086136769
5112,10.35532721
5113,9.400630098
5114,8.658692754
5115,9.656051309
5116,8.971067439
5117,9.700146629
5118,10.2156671
5119,10.25470765
5120,7.714231145
5121,10.13776885
5122,10.33266919
5123,8.624791202
5124,9.561560465
5125,10.24110199
5126,10.67211319
5127,8.938006577
5128,11.22620293
5129,9.761001904
5130,8.392989588
5131,10.50627229
5132,8.363575703
5133,10.93652968
5134,10.9962159
5135,10.33058368
5136,10.34096799
5137,10.77360868
5138,10.58375211
5139,9.064157862
5140,11.1445249
5141,11.08644099
5142,9.901886271
5143,10.04220547
5144,10.56245728
5145,8.636219898
5146,9.056722883
5147,8.407378325
5148,10.06967973
5149,9.135616826
5150,10.3573618
5151,10.95905315
5152,9.346268889
5153,9.981928979
5154,10.39329381
5155,10.49393734
5156,9.208739091
5157,10.18956834
5158,10.30948585
5159,11.44095674
5160,10.05328592
5161,10.25695737
5162,8.895081532
5163,10.37349118
5164,8.783855897
5165,10.24110199
5166,8.962904128
5167,9.317938383
5168,8.822322178
5169,10.59663473
5170,9.128696383
5171,10.06151642
5172,10.65716523
5173,10.49747716
5174,8.528330936
5175,11.16738827
5176,8.793612072
5177,10.41846455
5178,11.3622886
5179,10.22034
5180,9.329367078
5181,10.31797847
5182,8.050703382
5183,10.00820786
5184,9.872615889
5185,10.39915893
5186,9.990765561
5187,8.962904128
5188,10.40885833
5189,5.545177445
5190,10.21332243
5191,10.86696717
5192,10.16523624
5193,11.03617916
5194,10.32849382
5195,8.489616424
5196,9.426741242
5197,10.77360868
5198,10.39720771
5199,8.812843434
5200,9.182763604
5201,10.1774763
5202,8.30201781
5203,9.400630098
5204,8.647519453
5205,11.15373307
5206,8.407378325
5207,10.61878754
5208,10.58860256
5209,9.684336023
5210,9.169518378
5211,8.895081532
5212,11.12679229
5213,10.31586207
5214,9.738612909
5215,10.1871616
5216,8.99516499
5217,8.921057018
5218,8.979164649
5219,8.658692754
5220,10.78560083
5221,10.55914053
5222,10.71423998
5223,10.95793895
5224,10.39525267
5225,10.33058368
5226,8.743850562
5227,10.83973776
5228,9.086136769
5229,8.962904128
5230,9.951896692
5231,10.68830192
5232,10.68097588
5233,10.90998455
5234,8.636219898
5235,10.95458886
5236,10.54912375
5237,10.38541975
5238,8.895081532
5239,10.46698153
5240,9.107642974
5241,11.17996705
5242,10.16277015
5243,8.987196821
5244,9.142489705
5245,8.929567708
5246,9.742379392
5247,9.510741217
5248,9.034080407
5249,11.38654558
5250,10.92622621
5251,10.69412435
5252,10.0505273
5253,10.02535114
5254,11.31505972
5255,10.70135504
5256,11.41940568
5257,10.02535114
5258,8.030084094
5259,10.83470631
5260,9.954940834
5261,10.15781965
5262,10.97012746
5263,8.921057018
5264,10.48144832
5265,9.538780437
5266,10.76147098
5267,9.898675996
5268,10.69121738
5269,10.53561003
5270,10.41078697
5271,10.77092412
5272,10.14533509
5273,10.58698836
5274,8.14786713
5275,8.903815212
5276,10.45230236
5277,9.547954813
5278,10.15034763
5279,10.96127785
5280,9.221478116
5281,11.09035489
5282,7.685243608
5283,9.692272572
5284,10.81174611
5285,8.636219898
5286,10.01108556
5287,9.128696383
5288,9.967025573
5289,10.55747802
5290,9.711842668
5291,11.11256729
5292,9.078864009
5293,10.43364511
5294,9.970024076
5295,9.026417534
5296,7.87245515
5297,10.94898032
5298,9.882468185
5299,10.67062841
5300,9.010913347
5301,11.30486755
5302,10.09112827
5303,9.852615222
5304,10.10691807
5305,10.00532186
5306,10.47604777
5307,10.12502982
5308,11.05050898
5309,11.10489707
5310,9.99369382
5311,9.2023082
5312,11.01112565
5313,9.258749511
5314,10.84599169
5315,7.965545573
5316,8.489616424
5317,8.987196821
5318,9.538780437
5319,9.898675996
5320,8.921057018
5321,9.317938383
5322,9.605620455
5323,9.908276069
5324,8.812843434
5325,8.66974259
5326,9.264828557
5327,10.37548918
5328,10.45414909
5329,9.215128889
5330,10.28575227
5331,9.317938383
5332,10.64960662
5333,9.651944527
5334,9.2023082
5335,7.896552702
5336,8.60153434
5337,9.828764006
5338,10.05328592
5339,10.08847223
5340,10.32430094
5341,9.746131742
5342,8.954673629
5343,9.329367078
5344,10.25695737
5345,9.288781798
5346,10.16523624
5347,8.565602331
5348,9.77201119
5349,9.849242538
5350,8.636219898
5351,9.920934466
5352,9.626943225
5353,9.749870064
5354,8.912473275
5355,10.42987152
5356,8.489616424
5357,9.093357017
5358,9.379238908
5359,10.27035042
5360,9.89222436
5361,9.128696383
5362,9.515469358
5363,9.45720045
5364,9.121727714
5365,9.086136769
5366,8.658692754
5367,9.626943225
5368,8.333270353
5369,8.009030685
5370,9.010913347
5371,9.651944527
5372,9.467150781
5373,9.486759252
5374,8.577723691
5375,10.09377728
5376,9.924074186
5377,9.614204199
5378,8.219326094
5379,8.658692754
5380,9.368369236
5381,9.29468152
5382,8.462948177
5383,9.67633598
5384,10.58050535
5385,8.764053269
5386,9.557045785
5387,8.99516499
5388,9.162829389
5389,9.66827142
5390,9.312174678
5391,9.472089062
5392,9.093357017
5393,8.987196821
5394,8.971067439
5395,9.17616292
5396,9.64782081
5397,9.258749511
5398,9.534161491
5399,9.515469358
5400,9.317938383
5401,9.869310101
5402,10.13523399
5403,8.658692754
5404,9.234056899
5405,10.10168246
5406,9.605620455
5407,9.510741217
5408,9.384629757
5409,10.13014492
5410,9.405907156
5411,9.547954813
5412,8.61323038
5413,8.60153434
5414,9.930324207
5415,9.45720045
5416,9.329367078
5417,9.626943225
5418,9.472089062
5419,9.041685006
5420,9.570529135
5421,10.72555551
5422,9.340666634
5423,9.69621735
5424,9.534161491
5425,9.76468515
5426,8.624791202
5427,8.589699882
5428,8.764053269
5429,9.00307017
5430,10.30306872
5431,9.538780437
5432,9.547954813
5433,9.107642974
5434,9.579418083
5435,10.5934296
5436,10.47604777
5437,9.078864009
5438,10.09112827
5439,9.872615889
5440,9.529521112
5441,8.553332238
5442,8.764053269
5443,9.862665558
5444,9.828764006
5445,8.754002934
5446,9.601300794
5447,9.026417534
5448,9.234056899
5449,8.859363449
5450,8.702177866
5451,9.329367078
5452,9.317938383
5453,10.11730778
5454,9.790094865
5455,9.700146629
5456,10.13523399
5457,10.44114983
5458,9.842462851
5459,9.36288977
5460,8.624791202
5461,9.276876896
5462,9.189321005
5463,9.049232212
5464,9.852615222
5465,9.55251063
5466,9.477003077
5467,9.64782081
5468,9.69621735
5469,9.335032816
5470,9.442086812
5471,9.534161491
5472,9.592605087
5473,9.719564714
5474,9.872615889
5475,9.234056899
5476,9.957975738
5477,9.395325046
5478,9.566054855
5479,9.169518378
5480,9.76468515
5481,8.903815212
5482,9.246479419
5483,8.68067166
5484,9.234056899
5485,9.162829389
5486,9.707959168
5487,9.312174678
5488,9.340666634
5489,9.034080407
5490,9.00307017
5491,8.476371197
5492,9.87919486
5493,9.252633284
5494,8.841014311
5495,8.030084094
5496,9.208739091
5497,9.107642974
5498,9.034080407
5499,8.540909718
5500,9.742379392
5501,9.574983486
5502,9.00307017
5503,9.208739091
5504,8.938006577
5505,8.764053269
5506,9.684336023
5507,9.927204079
5508,9.086136769
5509,9.431882642
5510,9.618468598
5511,9.368369236
5512,10.05603695
5513,8.938006577
5514,9.825309772
5515,9.142489705
5516,9.570529135
5517,9.700146629
5518,9.734832187
5519,9.583833101
5520,9.447150114
5521,8.962904128
5522,9.715711145
5523,8.886270902
5524,10.43552657
5525,8.822322178
5526,9.384629757
5527,9.753594463
5528,9.100525506
5529,10.05878044
5530,9.524859098
5531,10.24110199
5532,8.754002934
5533,9.034080407
5534,9.373818841
5535,10.28793329
5536,9.227787286
5537,9.169518378
5538,9.400630098
5539,9.30054664
5540,9.100525506
5541,9.814874894
5542,8.803273983
5543,9.405907156
5544,9.707959168
5545,8.929567708
5546,10.90411943
5547,9.835636886
5548,9.832206351
5549,10.94107514
5550,8.979164649
5551,8.7740036
5552,10.15533517
5553,9.227787286
5554,10.1478445
5555,9.162829389
5556,9.895455381
5557,8.636219898
5558,9.00307017
5559,8.129174997
5560,10.20151592
5561,8.733594062
5562,9.635346635
5563,9.807857322
5564,9.395325046
5565,9.114710141
5566,10.77494827
5567,9.36288977
5568,10.77494827
5569,9.252633284
5570,9.395325046
5571,11.12112655
5572,9.978966014
5573,10.58050535
5574,9.442086812
5575,11.04847439
5576,9.2023082
5577,9.588228712
5578,9.496421163
5579,9.978966014
5580,9.914625297
5581,8.7740036
5582,10.50451944
5583,10.5457624
5584,10.15284451
5585,11.14081776
5586,9.373818841
5587,9.00307017
5588,10.95905315
5589,9.524859098
5590,9.078864009
5591,11.41588579
5592,8.979164649
5593,9.317938383
5594,9.17616292
5595,9.898675996
5596,9.156095357
5597,10.11212642
5598,11.30879992
5599,9.651944527
5600,9.534161491
5601,11.15464924
5602,9.538780437
5603,9.2023082
5604,10.43740451
5605,10.95234922
5606,9.240287448
5607,9.835636886
5608,10.56080028
5609,9.335032816
5610,9.467150781
5611,9.520175249
5612,9.579418083
5613,9.609921537
5614,9.3899917
5615,10.84848235
5616,10.37349118
5617,8.987196821
5618,9.30054664
5619,9.189321005
5620,8.392989588
5621,9.930324207
5622,9.472089062
5623,9.543378146
5624,9.195835686
5625,9.317938383
5626,10.47243113
5627,9.400630098
5628,9.227787286
5629,10.53730927
5630,10.71708089
5631,10.22034
5632,9.609921537
5633,9.596962392
5634,8.42156296
5635,10.42228135
5636,8.886270902
5637,10.71423998
5638,9.89222436
5639,11.61822198
5640,10.87789624
5641,8.050703382
5642,10.35939226
5643,9.524859098
5644,9.515469358
5645,9.018695488
5646,9.135616826
5647,9.746131742
5648,8.691482577
5649,10.99406767
5650,10.1871616
5651,10.7546636
5652,10.56905797
5653,9.2023082
5654,8.979164649
5655,9.601300794
5656,9.411156511
5657,9.379238908
5658,10.65867012
5659,10.10430369
5660,8.886270902
5661,10.6465671
5662,10.29661014
5663,9.276876896
5664,9.29468152
5665,11.09425353
5666,9.684336023
5667,10.74780956
5668,9.481893063
5669,8.68067166
5670,11.22107472
5671,9.704060528
5672,8.60153434
5673,9.29468152
5674,10.87426647
5675,9.288781798
5676,9.351839934
5677,10.41463313
5678,11.42361326
5679,10.7464331
5680,9.312174678
5681,8.912473275
5682,10.32639957
5683,8.502688505
5684,10.96460564
5685,8.783855897
5686,8.090708716
5687,9.128696383
5688,9.351839934
5689,9.618468598
5690,10.08313888
5691,11.48732044
5692,9.227787286
5693,8.691482577
5694,9.162829389
5695,9.064157862
5696,8.743850562
5697,8.754002934
5698,9.505990614
5699,11.08937785
5700,9.17616292
5701,9.797237753
5702,9.529521112
5703,9.323669057
5704,10.31374118
5705,11.14637333
5706,9.447150114
5707,9.329367078
5708,10.03941607
5709,11.3457841
5710,9.631153757
5711,9.738612909
5712,10.52018556
5713,8.822322178
5714,9.36288977
5715,9.405907156
5716,10.26144168
5717,9.447150114
5718,9.17616292
5719,9.45720045
5720,9.651944527
5721,8.528330936
5722,10.31161578
5723,8.979164649
5724,10.78294831
5725,8.793612072
5726,10.81560961
5727,9.329367078
5728,10.38145935
5729,10.75739211
5730,9.252633284
5731,9.034080407
5732,9.189321005
5733,9.128696383
5734,9.135616826
5735,9.156095357
5736,9.431882642
5737,9.264828557
5738,10.93766798
5739,10.2038884
5740,9.276876896
5741,9.36288977
5742,9.282847063
5743,8.68067166
5744,9.162829389
5745,9.064157862
5746,9.814874894
5747,10.62968259
5748,10.88870715
5749,9.240287448
5750,9.452187908
5751,9.36288977
5752,8.912473275
5753,8.921057018
5754,8.647519453
5755,10.5097688
5756,9.588228712
5757,10.47965138
5758,10.44301724
5759,9.596962392
5760,9.240287448
5761,10.0505273
5762,9.426741242
5763,8.702177866
5764,10.95346966
5765,8.971067439
5766,9.384629757
5767,10.72555551
5768,11.07361398
5769,9.107642974
5770,8.166216269
5771,9.121727714
5772,9.605620455
5773,10.51672535
5774,11.00476296
5775,9.431882642
5776,9.700146629
5777,10.99942961
5778,9.189321005
5779,9.547954813
5780,10.70135504
5781,9.727227587
5782,9.189321005
5783,8.348537825
5784,8.803273983
5785,9.379238908
5786,11.31972899
5787,9.041685006
5788,8.831711918
5789,10.78028874
5790,8.658692754
5791,9.128696383
5792,8.219326094
5793,9.2023082
5794,10.98975732
5795,9.426741242
5796,10.16523624
5797,8.60153434
5798,10.66765222
5799,8.565602331
5800,9.078864009
5801,9.323669057
5802,10.15284451
5803,9.121727714
5804,8.090708716
5805,8.647519453
5806,8.929567708
5807,11.40738716
5808,10.32639957
5809,8.236420527
5810,9.049232212
5811,10.39525267
5812,8.286017468
5813,8.236420527
5814,9.426741242
5815,9.14931567
5816,10.59823345
5817,8.712759975
5818,11.39306026
5819,10.25695737
5820,9.2023082
5821,8.803273983
5822,9.086136769
5823,10.86452218
5824,9.258749511
5825,9.69621735
5826,9.818365299
5827,10.59823345
5828,9.270870872
5829,10.89228498
5830,8.987196821
5831,9.071537969
5832,8.783855897
5833,10.0505273
5834,8.636219898
5835,9.128696383
5836,8.30201781
5837,8.712759975
5838,8.921057018
5839,8.476371197
5840,9.618468598
5841,9.622714888
5842,8.61323038
5843,10.07777694
5844,7.98752448
5845,9.323669057
5846,8.812843434
5847,10.80786763
5848,10.00532186
5849,8.589699882
5850,9.041685006
5851,9.477003077
5852,10.9250748
5853,10.42987152
5854,10.43176009
5855,10.32639957
5856,10.08580911
5857,9.018695488
5858,10.10430369
5859,9.566054855
5860,9.76468515
5861,9.208739091
5862,8.754002934
5863,8.712759975
5864,8.129174997
5865,8.236420527
5866,8.333270353
5867,8.691482577
5868,8.378390789
5869,9.264828557
5870,8.476371197
5871,8.954673629
5872,7.560080465
5873,10.53561003
5874,8.912473275
5875,10.28575227
5876,10.63585545
5877,8.577723691
5878,9.462187991
5879,7.920083199
5880,9.340666634
5881,9.264828557
5882,10.52191119
5883,10.27698028
5884,9.064157862
5885,8.850230966
5886,8.565602331
5887,9.100525506
5888,8.60153434
5889,8.317766167
5890,8.946374826
5891,10.13523399
5892,10.49570882
5893,8.971067439
5894,10.31586207
5895,9.121727714
5896,8.528330936
5897,10.40885833
5898,9.825309772
5899,8.348537825
5900,10.46880136
5901,10.30735138
5902,8.502688505
5903,10.26367632
5904,7.742402022
5905,8.050703382
5906,10.27035042
5907,11.06162582
5908,8.971067439
5909,9.583833101
5910,8.110126802
5911,10.12246243
5912,10.65112292
5913,8.030084094
5914,9.849242538
5915,8.743850562
5916,9.416378455
5917,8.60153434
5918,10.45045222
5919,9.680344001
5920,10.69121738
5921,8.009030685
5922,8.743850562
5923,8.702177866
5924,8.462948177
5925,9.00307017
5926,7.655390645
5927,10.71139097
5928,8.647519453
5929,7.965545573
5930,10.07777694
5931,9.660141294
5932,8.831711918
5933,7.294377299
5934,9.723403491
5935,10.00532186
5936,9.731037116
5937,9.746131742
5938,10.25245285
5939,8.691482577
5940,9.496421163
5941,8.841014311
5942,9.924074186
5943,8.754002934
5944,10.16029796
5945,8.540909718
5946,10.45045222
5947,9.865993348
5948,9.477003077
5949,8.407378325
5950,10.76688371
5951,9.010913347
5952,10.26367632
5953,8.658692754
5954,8.030084094
5955,10.71139097
5956,11.11542853
5957,8.68067166
5958,8.954673629
5959,8.60153434
5960,9.317938383
5961,8.859363449
5962,10.71281649
5963,11.28978191
5964,10.65565807
5965,8.61323038
5966,8.269756948
5967,9.156095357
5968,10.01108556
5969,9.142489705
5970,9.215128889
5971,8.090708716
5972,9.452187908
5973,9.704060528
5974,7.847762538
5975,10.2433825
5976,9.312174678
5977,9.142489705
5978,9.026417534
5979,8.954673629
5980,9.852615222
5981,10.78560083
5982,9.614204199
5983,9.588228712
5984,10.10691807
5985,8.7740036
5986,11.02789753
5987,10.13776885
5988,8.489616424
5989,8.269756948
5990,10.64504387
5991,10.33475035
5992,8.184234774
5993,9.524859098
5994,8.435549202
5995,9.957975738
5996,7.377758908
5997,8.868413285
5998,10.17015026
5999,10.69121738
6000,8.070906089
6001,8.435549202
6002,9.975994243
6003,8.363575703
6004,9.182763604
6005,8.723231275
6006,10.93880499
6007,8.822322178
6008,10.62502781
6009,9.049232212
6010,9.67633598
6011,10.7601132
6012,9.189321005
6013,9.917784857
6014,9.3899917
6015,8.636219898
6016,10.65112292
6017,8.803273983
6018,7.416979621
6019,10.27698028
6020,8.723231275
6021,8.895081532
6022,9.660141294
6023,8.201934351
6024,9.00307017
6025,9.804329981
6026,8.090708716
6027,10.06424493
6028,9.093357017
6029,10.19436452
6030,10.38936453
6031,8.764053269
6032,8.938006577
6033,10.04498712
6034,10.88391673
6035,8.912473275
6036,8.946374826
6037,8.14786713
6038,8.348537825
6039,9.680344001
6040,8.702177866
6041,9.811372264
6042,8.733594062
6043,8.903815212
6044,8.841014311
6045,9.312174678
6046,9.529521112
6047,8.803273983
6048,9.142489705
6049,9.656051309
6050,10.42608363
6051,11.28737903
6052,8.895081532
6053,10.30735138
6054,10.91697759
6055,9.707959168
6056,8.528330936
6057,10.37148918
6058,10.91348718
6059,9.561560465
6060,10.60618895
6061,9.17616292
6062,8.184234774
6063,8.658692754
6064,9.411156511
6065,9.086136769
6066,10.36344085
6067,9.520175249
6068,8.392989588
6069,10.78028874
6070,10.79220152
6071,7.98752448
6072,8.702177866
6073,10.72273861
6074,10.67655436
6075,10.05878044
6076,9.964018052
6077,8.348537825
6078,8.476371197
6079,9.064157862
6080,9.69621735
6081,9.114710141
6082,9.505990614
6083,8.449342525
6084,8.577723691
6085,10.89228498
6086,8.803273983
6087,11.28255587
6088,8.962904128
6089,10.72273861
6090,8.895081532
6091,8.363575703
6092,9.570529135
6093,9.018695488
6094,10.54407748
6095,7.624618986
6096,8.850230966
6097,9.505990614
6098,9.704060528
6099,9.477003077
6100,7.526178913
6101,10.82711133
6102,8.946374826
6103,6.992096427
6104,8.363575703
6105,10.78560083
6106,10.43740451
6107,8.712759975
6108,9.566054855
6109,9.086136769
6110,11.590775
6111,9.524859098
6112,11.05050898
6113,9.605620455
6114,10.98542831
6115,9.692272572
6116,8.348537825
6117,9.114710141
6118,10.69267192
6119,9.601300794
6120,9.496421163
6121,9.282847063
6122,9.869310101
6123,9.520175249
6124,8.743850562
6125,9.252633284
6126,10.47243113
6127,9.049232212
6128,9.416378455
6129,9.99369382
6130,9.317938383
6131,10.20861654
6132,9.898675996
6133,9.114710141
6134,10.46698153
6135,11.48403204
6136,7.896552702
6137,9.312174678
6138,9.049232212
6139,8.971067439
6140,8.850230966
6141,9.800790154
6142,10.85344514
6143,9.719564714
6144,11.62739636
6145,9.240287448
6146,10.71566144
6147,8.886270902
6148,9.496421163
6149,8.476371197
6150,10.20625526
6151,10.61408165
6152,7.491087594
6153,8.754002934
6154,10.31374118
6155,9.538780437
6156,11.2547763
6157,8.877381955
6158,10.38145935
6159,9.973013615
6160,8.476371197
6161,10.72132718
6162,8.895081532
6163,9.078864009
6164,8.822322178
6165,9.605620455
6166,11.78545329
6167,8.070906089
6168,8.723231275
6169,10.93196346
6170,9.574983486
6171,9.086136769
6172,9.832206351
6173,8.236420527
6174,11.07955459
6175,7.491087594
6176,9.258749511
6177,8.090708716
6178,10.31161578
6179,9.447150114
6180,9.727227587
6181,8.66974259
6182,10.686841
6183,9.026417534
6184,8.7740036
6185,9.436997743
6186,7.847762538
6187,11.24812624
6188,8.476371197
6189,10.47424109
6190,9.436997743
6191,11.18797065
6192,9.684336023
6193,10.1402973
6194,9.442086812
6195,10.28356647
6196,11.73035673
6197,8.987196821
6198,8.99516499
6199,8.868413285
6200,10.56905797
6201,8.754002934
6202,8.66974259
6203,9.041685006
6204,8.540909718
6205,10.1402973
6206,11.21764124
6207,9.486759252
6208,9.340666634
6209,10.85220675
6210,10.29661014
6211,8.658692754
6212,9.086136769
6213,9.510741217
6214,10.23652533
6215,8.090708716
6216,10.69991308
6217,8.589699882
6218,8.51559191
6219,10.98216921
6220,11.48469059
6221,9.128696383
6222,9.169518378
6223,10.20625526
6224,9.121727714
6225,10.80657146
6226,9.467150781
6227,9.462187991
6228,9.707959168
6229,10.39915893
6230,10.73674444
6231,10.13776885
6232,8.110126802
6233,8.877381955
6234,8.886270902
6235,9.990765561
6236,11.08839985
6237,8.070906089
6238,8.841014311
6239,8.14786713
6240,9.010913347
6241,10.51325312
6242,10.68097588
6243,8.938006577
6244,11.22875721
6245,11.13429701
6246,9.264828557
6247,9.078864009
6248,8.30201781
6249,9.162829389
6250,8.99516499
6251,8.658692754
6252,9.107642974
6253,9.215128889
6254,9.056722883
6255,9.933434629
6256,9.400630098
6257,8.850230966
6258,9.538780437
6259,11.3366655
6260,7.943072717
6261,9.885730831
6262,11.40596367
6263,10.22962081
6264,10.03661887
6265,9.416378455
6266,9.234056899
6267,8.877381955
6268,9.282847063
6269,11.13616443
6270,8.363575703
6271,9.570529135
6272,10.12759064
6273,10.89228498
6274,10.89347474
6275,9.018695488
6276,9.704060528
6277,10.28793329
6278,8.946374826
6279,8.647519453
6280,9.169518378
6281,9.505990614
6282,8.166216269
6283,10.88990118
6284,10.17990643
6285,8.868413285
6286,10.34714721
6287,8.793612072
6288,8.822322178
6289,8.831711918
6290,8.30201781
6291,10.02818
6292,11.71792134
6293,10.51845695
6294,10.36545901
6295,8.502688505
6296,10.01681624
6297,9.335032816
6298,9.510741217
6299,10.30521234
6300,8.030084094
6301,7.82244473
6302,9.442086812
6303,10.28137589
6304,7.624618986
6305,8.009030685
6306,8.269756948
6307,10.16769627
6308,9.093357017
6309,7.796469243
6310,8.822322178
6311,7.685243608
6312,9.431882642
6313,9.156095357
6314,10.46515837
6315,9.807857322
6316,9.135616826
6317,9.775654181
6318,9.761001904
6319,9.357380115
6320,8.743850562
6321,9.335032816
6322,9.818365299
6323,9.818365299
6324,9.635346635
6325,9.55251063
6326,7.796469243
6327,9.579418083
6328,10.00820786
6329,9.930324207
6330,9.579418083
