,index,store,brand,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,brand_dominicks,brand_minute.maid,brand_tropicana,score,logmove,datetime
8194,8194,109,tropicana,34,0,2.49,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,0.0,0.0,1.0,9.958741514550004,10.89703558,2023-09-04
8195,8195,84,minute.maid,34,0,2.41,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,1.0,0.0,8.61896659558,8.723231275,2023-09-04
8196,8196,104,dominicks,34,0,1.49,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,1.0,0.0,0.0,9.281505138749994,8.962904128,2023-09-04
8197,8197,137,dominicks,34,0,1.49,0.20960245,0.528362014,0.11324985,10.96648993,0.092996052,0.330292847,0.86073903,6.02648362,0.705882353,0.772529732,0.333761209,1.0,0.0,0.0,9.66190209623,10.08580911,2023-09-04
8198,8198,95,dominicks,34,0,1.49,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,1.0,0.0,0.0,9.445097044929987,9.55251063,2023-09-04
8199,8199,130,tropicana,34,0,2.49,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,0.0,0.0,1.0,9.109594589900006,10.25920204,2023-09-04
8200,8200,122,dominicks,34,0,1.49,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,1.0,0.0,0.0,9.89291158912999,9.614204199,2023-09-04
8201,8201,113,dominicks,34,0,1.49,0.299352545,0.151592429,0.026448309,10.64766049,0.091559829,0.297514876,0.378173027,4.235048902,0.52173913,3.305794933,0.366915963,1.0,0.0,0.0,9.126859800850005,9.818365299,2023-09-04
8202,8202,134,dominicks,34,0,1.49,0.090152653,0.247949139,0.105855856,10.7225182,0.154877575,0.388116308,0.346153846,6.678129633,1.972222222,3.224540507,0.657090005,1.0,0.0,0.0,9.78112741447,9.734832187,2023-09-04
8203,8203,70,tropicana,34,0,2.49,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,0.0,0.0,1.0,9.109486835340007,9.520175249,2023-09-04
8204,8204,8,minute.maid,34,0,2.12,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,0.0,1.0,0.0,8.809455291870004,8.812843434,2023-09-04
8205,8205,53,minute.maid,34,0,2.49,0.300278681,0.2703835,0.065722248,10.60000405,0.113686757,0.312635693,0.441323063,10.45970992,1.0,2.132004658,0.332950694,0.0,1.0,0.0,8.762429867500007,9.018695488,2023-09-04
8206,8206,107,minute.maid,34,0,2.41,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,1.0,0.0,8.60567052376,8.636219898,2023-09-04
8207,8207,94,tropicana,34,0,2.49,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,0.0,0.0,1.0,9.062518419349992,9.30637756,2023-09-04
8208,8208,119,tropicana,34,0,2.49,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,0.0,1.0,9.281427560360012,9.680344001,2023-09-04
8209,8209,112,minute.maid,34,0,2.12,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,1.0,0.0,9.474612968499992,9.570529135,2023-09-04
8210,8210,73,minute.maid,34,0,2.12,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,0.0,1.0,0.0,9.083123743040009,9.234056899,2023-09-04
8211,8211,92,tropicana,34,0,2.49,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,0.0,0.0,1.0,8.788444065769989,9.491601877,2023-09-04
8212,8212,110,minute.maid,34,0,2.41,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,0.0,1.0,0.0,8.60867164846,8.540909718,2023-09-04
8213,8213,111,dominicks,34,0,1.49,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,1.0,0.0,0.0,10.00193781101,10.75739211,2023-09-04
8214,8214,18,dominicks,34,0,1.49,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,1.0,0.0,0.0,9.781865410959991,9.368369236,2023-09-04
8215,8215,105,tropicana,34,0,2.49,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,0.0,1.0,9.08541152947001,9.547954813,2023-09-04
8216,8216,119,dominicks,34,0,1.49,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,1.0,0.0,0.0,9.583574541600004,9.436997743,2023-09-04
8217,8217,9,minute.maid,34,0,2.12,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,1.0,0.0,8.829480725370011,9.169518378,2023-09-04
8218,8218,40,tropicana,34,0,2.49,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,0.0,0.0,1.0,8.882960333000003,9.14931567,2023-09-04
8219,8219,74,dominicks,34,0,1.49,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,1.0,0.0,0.0,9.991236815739994,9.978966014,2023-09-04
8220,8220,114,tropicana,34,0,2.49,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,0.0,0.0,1.0,9.282780920300004,9.481893063,2023-09-04
8221,8221,129,minute.maid,34,0,2.41,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,1.0,0.0,8.55297591473001,8.565602331,2023-09-04
8222,8222,128,dominicks,34,0,1.49,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,1.0,0.0,0.0,10.073923813750012,10.52878407,2023-09-04
8223,8223,110,dominicks,34,0,1.49,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,1.0,0.0,0.0,9.507752600879996,9.626943225,2023-09-04
8224,8224,2,tropicana,34,0,2.49,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,0.0,0.0,1.0,9.584706550930006,9.727227587,2023-09-04
8225,8225,123,tropicana,34,0,2.49,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,0.0,0.0,1.0,9.776692043120011,10.37548918,2023-09-04
8226,8226,76,dominicks,34,0,1.49,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,1.0,0.0,0.0,9.580147736979988,9.221478116,2023-09-04
8227,8227,45,dominicks,34,0,1.49,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,1.0,0.0,0.0,9.416874537480007,9.346268889,2023-09-04
8228,8228,115,minute.maid,34,0,2.41,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,1.0,0.0,8.793181799129998,8.831711918,2023-09-04
8229,8229,74,dominicks,35,0,2.19,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,1.0,0.0,0.0,8.647797639350003,8.61323038,2023-09-05
8230,8230,8,minute.maid,35,0,2.12,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,0.0,1.0,0.0,8.565899615219998,8.348537825,2023-09-05
8231,8231,121,dominicks,35,0,1.89,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,1.0,0.0,0.0,7.653428649039998,7.416979621,2023-09-05
8232,8232,21,minute.maid,35,0,1.89,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,0.0,1.0,0.0,8.590088069279995,8.624791202,2023-09-05
8233,8233,134,minute.maid,35,0,2.41,0.090152653,0.247949139,0.105855856,10.7225182,0.154877575,0.388116308,0.346153846,6.678129633,1.972222222,3.224540507,0.657090005,0.0,1.0,0.0,7.697694748779997,7.491087594,2023-09-05
8234,8234,72,tropicana,35,0,3.59,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,0.0,0.0,1.0,9.025371672179988,9.078864009,2023-09-05
8235,8235,89,dominicks,35,0,2.19,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,1.0,0.0,0.0,7.983644391180007,7.796469243,2023-09-05
8236,8236,104,minute.maid,35,0,2.41,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,1.0,0.0,8.412666158130008,8.363575703,2023-09-05
8237,8237,86,dominicks,35,0,2.19,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,1.0,0.0,0.0,8.49968493956999,8.60153434,2023-09-05
8238,8238,81,dominicks,35,0,2.19,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,1.0,0.0,0.0,8.260908829519991,8.42156296,2023-09-05
8239,8239,74,tropicana,35,0,3.39,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,0.0,0.0,1.0,8.765101264399993,8.733594062,2023-09-05
8240,8240,48,tropicana,35,0,3.39,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,0.0,0.0,1.0,8.534683522670004,8.51559191,2023-09-05
8241,8241,117,tropicana,35,0,3.39,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,0.0,1.0,8.298310357349989,8.435549202,2023-09-05
8242,8242,32,minute.maid,35,0,2.49,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,0.0,1.0,0.0,8.862453142769988,8.733594062,2023-09-05
8243,8243,80,tropicana,35,0,2.73,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,0.0,1.0,9.497918320749989,9.534161491,2023-09-05
8244,8244,101,minute.maid,35,0,2.41,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,0.0,1.0,0.0,8.599557732949988,8.528330936,2023-09-05
8245,8245,131,tropicana,35,0,3.39,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,0.0,0.0,1.0,8.61701985512001,8.565602331,2023-09-05
8246,8246,71,minute.maid,35,0,2.49,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,0.0,1.0,0.0,8.105273296669992,7.943072717,2023-09-05
8247,8247,81,tropicana,35,0,3.39,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,0.0,0.0,1.0,8.794310212160019,8.921057018,2023-09-05
8248,8248,40,dominicks,35,0,1.85,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,1.0,0.0,0.0,8.16323796570999,8.129174997,2023-09-05
8249,8249,5,minute.maid,35,0,2.41,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,0.0,1.0,0.0,8.833005501179992,8.723231275,2023-09-05
8250,8250,44,tropicana,35,0,3.39,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,0.0,0.0,1.0,8.823895085809983,8.793612072,2023-09-05
8251,8251,119,dominicks,35,0,1.89,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,1.0,0.0,0.0,8.313530126429987,8.317766167,2023-09-05
8252,8252,129,dominicks,35,0,2.19,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,1.0,0.0,0.0,6.999067188469994,6.931471806,2023-09-05
8253,8253,62,tropicana,35,0,3.59,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,0.0,0.0,1.0,9.566585517050006,9.738612909,2023-09-05
8254,8254,18,dominicks,35,0,1.89,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,1.0,0.0,0.0,7.628315849700001,7.336936914,2023-09-05
8255,8255,68,minute.maid,35,0,2.49,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,0.0,1.0,0.0,8.805957327530006,8.877381955,2023-09-05
8256,8256,134,tropicana,35,0,3.19,0.090152653,0.247949139,0.105855856,10.7225182,0.154877575,0.388116308,0.346153846,6.678129633,1.972222222,3.224540507,0.657090005,0.0,0.0,1.0,8.039212572849989,7.943072717,2023-09-05
8257,8257,88,tropicana,35,0,3.39,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,0.0,1.0,8.318851397580012,8.219326094,2023-09-05
8258,8258,123,dominicks,35,0,2.69,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,1.0,0.0,0.0,7.39758714946,7.203405521,2023-09-05
8259,8259,80,dominicks,35,0,1.79,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,1.0,0.0,0.0,7.712985954709989,7.624618986,2023-09-05
8260,8260,112,tropicana,35,0,2.99,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,0.0,1.0,9.636499985539986,9.67633598,2023-09-05
8261,8261,122,dominicks,35,0,1.79,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,1.0,0.0,0.0,8.521704521159997,8.589699882,2023-09-05
8262,8262,129,minute.maid,35,0,2.41,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,1.0,0.0,8.398912201130015,8.30201781,2023-09-05
8263,8263,118,tropicana,35,0,3.39,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,0.0,1.0,8.541386962670012,8.476371197,2023-09-05
8264,8264,86,minute.maid,35,0,2.41,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,1.0,0.0,8.52597787904001,8.502688505,2023-09-05
8265,8265,122,tropicana,35,0,2.73,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,0.0,0.0,1.0,9.23737301774001,9.234056899,2023-09-05
8266,8266,68,tropicana,35,0,3.59,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,0.0,0.0,1.0,8.781774244700001,8.812843434,2023-09-05
8267,8267,104,dominicks,35,0,2.49,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,1.0,0.0,0.0,7.645485903890003,7.896552702,2023-09-05
8268,8268,91,minute.maid,35,0,2.41,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,0.0,1.0,0.0,8.061786517449992,7.965545573,2023-09-05
8269,8269,107,tropicana,35,0,3.39,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,0.0,1.0,9.094442502250011,9.156095357,2023-09-05
8270,8270,9,minute.maid,35,0,2.12,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,1.0,0.0,8.791254587660013,8.754002934,2023-09-05
8271,8271,116,tropicana,35,0,3.39,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,0.0,0.0,1.0,8.58985042511999,8.528330936,2023-09-05
8272,8272,112,minute.maid,35,0,2.12,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,1.0,0.0,9.41194272149999,9.335032816,2023-09-05
8273,8273,81,minute.maid,35,0,2.41,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,0.0,1.0,0.0,8.860075349830003,8.831711918,2023-09-05
8274,8274,75,minute.maid,35,0,2.49,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,0.0,1.0,0.0,9.385342401010009,9.738612909,2023-09-05
8275,8275,45,tropicana,35,0,2.99,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,0.0,0.0,1.0,8.796653756299985,8.793612072,2023-09-05
8276,8276,93,tropicana,35,0,3.59,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,0.0,1.0,8.823415967150005,8.859363449,2023-09-05
8277,8277,62,minute.maid,35,0,2.49,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,0.0,1.0,0.0,8.99486642697001,8.712759975,2023-09-05
8278,8278,5,dominicks,35,0,2.19,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,1.0,0.0,0.0,7.425649010720003,7.377758908,2023-09-05
8279,8279,116,dominicks,35,0,2.19,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,1.0,0.0,0.0,7.800024116880009,8.050703382,2023-09-05
8280,8280,71,dominicks,35,0,2.69,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,1.0,0.0,0.0,8.754074397829992,9.317938383,2023-09-05
8281,8281,75,tropicana,35,0,3.59,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,0.0,0.0,1.0,8.980930146149998,8.962904128,2023-09-05
8282,8282,80,minute.maid,35,0,1.89,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,1.0,0.0,9.236865964419993,9.264828557,2023-09-05
8283,8283,28,minute.maid,35,0,2.41,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,1.0,0.0,8.123237707670004,8.070906089,2023-09-05
8284,8284,117,dominicks,35,0,2.19,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,1.0,0.0,0.0,7.021337358630006,6.723832441,2023-09-05
8285,8285,71,tropicana,35,0,3.59,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,0.0,0.0,1.0,8.789200680229989,8.886270902,2023-09-05
8286,8286,91,tropicana,35,0,3.39,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,0.0,0.0,1.0,8.445893094350012,8.449342525,2023-09-05
8287,8287,90,tropicana,35,0,3.39,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,0.0,1.0,8.544978688690001,8.68067166,2023-09-05
8288,8288,32,dominicks,35,0,2.69,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,1.0,0.0,0.0,7.585785926559997,7.416979621,2023-09-05
8289,8289,137,tropicana,35,0,3.59,0.20960245,0.528362014,0.11324985,10.96648993,0.092996052,0.330292847,0.86073903,6.02648362,0.705882353,0.772529732,0.333761209,0.0,0.0,1.0,9.551471779849994,9.467150781,2023-09-05
8290,8290,74,minute.maid,35,0,2.41,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,0.0,1.0,0.0,8.774518449630005,8.743850562,2023-09-05
8291,8291,47,tropicana,35,0,3.39,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,0.0,0.0,1.0,8.499874905049992,8.540909718,2023-09-05
8292,8292,119,minute.maid,35,0,2.12,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,1.0,0.0,8.704998673569989,8.733594062,2023-09-05
8293,8293,68,dominicks,35,0,2.69,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,1.0,0.0,0.0,7.544464677800006,7.454719949,2023-09-05
8294,8294,119,tropicana,35,0,2.99,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,0.0,1.0,9.115733883959992,9.208739091,2023-09-05
8295,8295,70,minute.maid,35,0,1.89,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,0.0,1.0,0.0,9.244980193999996,9.30637756,2023-09-05
8296,8296,9,dominicks,35,0,1.89,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,1.0,0.0,0.0,8.032001740730008,8.219326094,2023-09-05
8297,8297,84,minute.maid,35,0,2.41,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,1.0,0.0,8.576091890970002,8.565602331,2023-09-05
8298,8298,76,dominicks,35,0,2.19,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,1.0,0.0,0.0,8.224810102339996,8.333270353,2023-09-05
8299,8299,77,dominicks,35,0,1.79,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,1.0,0.0,0.0,7.709270068349993,7.491087594,2023-09-05
8300,8300,105,tropicana,35,0,2.99,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,0.0,1.0,8.974763220019994,9.041685006,2023-09-05
8301,8301,92,minute.maid,35,0,2.41,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,0.0,1.0,0.0,8.132086419549985,7.943072717,2023-09-05
8302,8302,64,minute.maid,35,0,2.41,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,1.0,0.0,8.048763821700007,7.98752448,2023-09-05
8303,8303,115,minute.maid,35,0,2.41,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,1.0,0.0,8.664342160419997,8.60153434,2023-09-05
8304,8304,47,dominicks,35,0,2.19,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,1.0,0.0,0.0,8.473928989419987,8.647519453,2023-09-05
8305,8305,21,dominicks,35,0,1.79,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,1.0,0.0,0.0,7.7468732905199875,7.624618986,2023-09-05
8306,8306,40,tropicana,35,0,2.59,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,0.0,0.0,1.0,8.633699870029998,8.589699882,2023-09-05
8307,8307,118,dominicks,35,0,2.19,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,1.0,0.0,0.0,7.692647813879996,7.416979621,2023-09-05
8308,8308,28,dominicks,35,0,2.19,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,1.0,0.0,0.0,7.116302744689998,6.931471806,2023-09-05
